,province,competent_authority_number,brin_number,institution_name,street_name,house_number_supplement,post_code,city_name,municipal_number,municipal_name,denomination,telephone_number,internet_address,street_name_correspondence address,house_number_addition_correspondence_address,zip_code_correspondence_address,city_name_correspondence_address,nodal_area_code,nodal_area_name,rpa_area_code,rpa_area_name,wgr_area_code,wgr_area_name,corop_area_code,corop_area_name,education_area_code,education_area_name,rmc_region_code,rmc_region_name,type,education_structure,street_name_correspondence_address
6667,Zuid-Holland,42555,14WL,Krimpenerwaard College voor Lyceum Havo Mavo,Groene Wetering,1,2922 CX,KRIMPEN AAN DEN IJSSEL,542,KRIMPEN AAN DEN IJSSEL,Bijzonder,0180450110,www.kwcollege.nl,,1,2922 CX,KRIMPEN AAN DEN IJSSEL,54,Rotterdam,23,Rijnmond,29,Rijnmond,29,Groot-Rijnmond,17,Rijnmond groot,29,Rijnmond,Secondary school,MAVO/HAVO/VWO,Groene Wetering
6668,Zuid-Holland,42556,00WH,Gomarusschool s.g.voor VMBO Havo Atheneum,Hoefslag,11,4205 NK,GORINCHEM,512,GORINCHEM,Bijzonder,0183610361,www.gomarus.nl,,425,4200 AK,GORINCHEM,52,Gorinchem,23,Rijnmond,30,Zuid-Holland-Zuid,30,Zuidoost-Zuid-Holland,18,Dordrecht-Gorinchem,30,Zuid-Holland-Zuid,Secondary school,VBO/MAVO/HAVO/VWO,Postbus
6669,Zuid-Holland,42608,05TA,Christelijke Scholengemeenschap voor Atheneum Havo Mavo Willem De Zwijger,Kamerlingh Onnesdreef,4,2871 JN,SCHOONHOVEN,1931,KRIMPENERWAARD,Bijzonder,0182390539,www.csgwillemdezwijger.nl,,119,2870 AC,SCHOONHOVEN,51,Gouda,21,Rijn-Gouwe,27,Zuid-Holland-Oost,28,Oost-Zuid-Holland,16,Noord-Zuid-Holland,27,Zuid-Holland-Oost,Secondary school,MAVO/HAVO/VWO,Postbus
6670,Zuid-Holland,42618,15OM,Het Schoonhovens College,Albert Plesmanstraat,4,2871 HJ,SCHOONHOVEN,1931,KRIMPENERWAARD,Openbaar,0182385288,www.schoonhovenscollege.nl,,4,2871 HJ,SCHOONHOVEN,51,Gouda,21,Rijn-Gouwe,27,Zuid-Holland-Oost,28,Oost-Zuid-Holland,16,Noord-Zuid-Holland,27,Zuid-Holland-Oost,Secondary school,VBO/MAVO/HAVO/VWO,Albert Plesmanstraat
6671,Zuid-Holland,42681,03RB,Christelijke Scholengemeenschap voor Vwo Havo Mavo Vmbo Pro Lwoo Prins Maurits,Koningin Julianaweg,57,3241 XB,MIDDELHARNIS,1924,GOEREE-OVERFLAKKEE,Bijzonder,0187482745,www.csgpm.nl,,181,3240 AD,MIDDELHARNIS,57,Middelharnis,23,Rijnmond,29,Rijnmond,29,Groot-Rijnmond,17,Rijnmond groot,29,Rijnmond,Secondary school,VBO/MAVO/HAVO/VWO/PRO,Postbus
6672,Zuid-Holland,42696,30WH,"Avicenna College voor vwo, havo, mavo en vbo",Montessoriweg,55,3083 AN,ROTTERDAM,599,ROTTERDAM,Bijzonder,0107900555,www.avicenna-college.com,,53290,3008 HG,ROTTERDAM,54,Rotterdam,23,Rijnmond,29,Rijnmond,29,Groot-Rijnmond,17,Rijnmond groot,29,Rijnmond,Secondary school,VBO/MAVO/HAVO/VWO,Postbus
6673,Zuid-Holland,42709,18TR,"Onderwijsgr. Zuid-Hollandse Waarden gymnasium, atheneum, havo, mavo, vmbo, lwoo",Prinses Margrietstraat,163,2983 ED,RIDDERKERK,597,RIDDERKERK,Openbaar,0180486999,www.ozhw.nl,,288,2980 AG,RIDDERKERK,54,Rotterdam,23,Rijnmond,29,Rijnmond,29,Groot-Rijnmond,17,Rijnmond groot,29,Rijnmond,Secondary school,VBO/MAVO/HAVO/VWO/PRO,Postbus
6674,Zuid-Holland,42709,20AE,"Willem De Zwijger College voor Gym, Ath, Havo, en Vmbo",Van der Palmstraat,2,3351 HA,PAPENDRECHT,590,PAPENDRECHT,Openbaar,0786417970,www.wdezwijger.nl,,1105,3350 CC,PAPENDRECHT,53,Dordrecht/Zwijndrecht,23,Rijnmond,30,Zuid-Holland-Zuid,30,Zuidoost-Zuid-Holland,18,Dordrecht-Gorinchem,30,Zuid-Holland-Zuid,Secondary school,VBO/MAVO/HAVO/VWO,Postbus
6675,Zuid-Holland,42813,00TU,GSR Gymnasium Atheneum HAVO VMBO,Valenciadreef,15,3067 WL,ROTTERDAM,599,ROTTERDAM,Bijzonder,0102862930,www.gsr.nl/,,15,3067 WL,ROTTERDAM,54,Rotterdam,23,Rijnmond,29,Rijnmond,29,Groot-Rijnmond,17,Rijnmond groot,29,Rijnmond,Secondary school,VBO/MAVO/HAVO/VWO,Valenciadreef
6676,Zuid-Holland,42846,32AJ,Stichting voor Voortgezet Vrijeschool Onderwijs Delft Mercurius,Molenstraat,22,2611 KA,DELFT,503,DELFT,Bijzonder,0636298200,www.mercuriuscollege.nl,,22,2611 KA,DELFT,50,Delft,22,Haaglanden,28,Haaglanden,27,Delft en Westland,16,Noord-Zuid-Holland,28,Haaglanden/Westland,Secondary school,MAVO/HAVO/VWO,Molenstraat
6677,Zuid-Holland,46879,02GP,Het Rijnlands Lyceum Scholengemeenschap voor Havo VWO,Backershagenlaan,5,2243 AB,WASSENAAR,629,WASSENAAR,Bijzonder,0705110400,www.rijnlandslyceumwassenaar.nl,,9,2240 AA,WASSENAAR,49,'s-Gravenhage,22,Haaglanden,28,Haaglanden,26,Agglomeratie 's-Gravenhage,16,Noord-Zuid-Holland,28,Haaglanden/Westland,Secondary school,HAVO/VWO,Postbus
6678,Zuid-Holland,46879,14TD,Het Rijnlands Sassenheim Scholengemeenschap voor Atheneum Havo Mavo,Van Alkemadelaan,2,2171 DH,SASSENHEIM,1525,TEYLINGEN,Bijzonder,0252243070,www.rijnlands.nl,,2,2171 DH,SASSENHEIM,46,Leiden,21,Rijn-Gouwe,26,Zuid-Holland-Noord,25,Agglomeratie Leiden en Bollenstreek,16,Noord-Zuid-Holland,26,Zuid-Holland-Noord,Secondary school,MAVO/HAVO/VWO,Van Alkemadelaan
6679,Zuid-Holland,46879,16RH,Het Rijnlands Lyc Scholengemeenschap Vwo Havo,Apollolaan,1,2341 BA,OEGSTGEEST,579,OEGSTGEEST,Bijzonder,0715193500,www.rijnlandslyceum.nl,,61,2340 AB,OEGSTGEEST,46,Leiden,21,Rijn-Gouwe,26,Zuid-Holland-Noord,25,Agglomeratie Leiden en Bollenstreek,16,Noord-Zuid-Holland,26,Zuid-Holland-Noord,Secondary school,HAVO/VWO,Postbus
6680,Zuid-Holland,47711,02GS,Scholengemeenschap Montessori Lyceum Rotterdam voor Gymnasium Atheneum en Havo,Schimmelpenninckstraat,17,3039 KS,ROTTERDAM,599,ROTTERDAM,Bijzonder,0104654022,www.rml.nl,,17,3039 KS,ROTTERDAM,54,Rotterdam,23,Rijnmond,29,Rijnmond,29,Groot-Rijnmond,17,Rijnmond groot,29,Rijnmond,Secondary school,HAVO/VWO,Schimmelpenninckstraat
6681,Zuid-Holland,48648,00VR,St.- Jozefmavo,Willem de Zwijgerlaan,240,3136 AX,VLAARDINGEN,622,VLAARDINGEN,Bijzonder,0104744166,www.sjm.nl,,6004,3130 DA,VLAARDINGEN,54,Rotterdam,23,Rijnmond,29,Rijnmond,29,Groot-Rijnmond,17,Rijnmond groot,29,Rijnmond,Secondary school,MAVO,Postbus
6682,Zuid-Holland,53990,00UZ,Fioretti College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo,Sportlaan,3,2161 VA,LISSE,553,LISSE,Bijzonder,0252461700,www.fioretti.nl,,200,2215 ZL,VOORHOUT,43,Haarlem,21,Rijn-Gouwe,26,Zuid-Holland-Noord,25,Agglomeratie Leiden en Bollenstreek,15,Zuid-Noord-Holland,26,Zuid-Holland-Noord,Secondary school,VBO/MAVO/HAVO/VWO,Postbus
6683,Zuid-Holland,53990,02KB,Teylingen College voor Gymnasium Atheneum Havo Mavo Vbo Lwoo,Leidsevaart,4,2215 RE,VOORHOUT,1525,TEYLINGEN,Bijzonder,0252461700,www.teylingen-college.nl,,200,2215 ZL,VOORHOUT,46,Leiden,21,Rijn-Gouwe,26,Zuid-Holland-Noord,25,Agglomeratie Leiden en Bollenstreek,16,Noord-Zuid-Holland,26,Zuid-Holland-Noord,Secondary school,VBO/MAVO/HAVO/VWO,Postbus
6684,Zuid-Holland,53990,31XT,Duinzigt Havo,Wijttenbachweg,23,2341 VX,OEGSTGEEST,579,OEGSTGEEST,Bijzonder,0715171131,www.teylingen-college.nl/dui,,200,2215 ZL,VOORHOUT,46,Leiden,21,Rijn-Gouwe,26,Zuid-Holland-Noord,25,Agglomeratie Leiden en Bollenstreek,16,Noord-Zuid-Holland,26,Zuid-Holland-Noord,Secondary school,HAVO,Postbus
6685,Zuid-Holland,57266,02VD,Visser t Hooft Lyceum Lyceum Havo Mavo Vbo Lwoo,Kagerstraat,1,2334 CP,LEIDEN,546,LEIDEN,Bijzonder,0715171661,www.vhl.nl,,1,2334 CP,LEIDEN,46,Leiden,21,Rijn-Gouwe,26,Zuid-Holland-Noord,25,Agglomeratie Leiden en Bollenstreek,16,Noord-Zuid-Holland,26,Zuid-Holland-Noord,Secondary school,VBO/MAVO/HAVO/VWO,Kagerstraat
6686,Zuid-Holland,57266,21GW,Bonaventuracollege SGM voor Gym. Ath. Havo Vmbo,Burggravenlaan,2,2313 HV,LEIDEN,546,LEIDEN,Bijzonder,0715660166,www.bonaventuracollege.nl,,2,2313 HV,LEIDEN,46,Leiden,21,Rijn-Gouwe,26,Zuid-Holland-Noord,25,Agglomeratie Leiden en Bollenstreek,16,Noord-Zuid-Holland,26,Zuid-Holland-Noord,Secondary school,VBO/MAVO/HAVO/VWO,Burggravenlaan
6687,Zuid-Holland,59282,00YH,Christelijke Scholengroep De Hoven,Oude Hoven,8,4205 AK,GORINCHEM,512,GORINCHEM,Bijzonder,0183610120,www.cvo-av.nl,,667,4200 AR,GORINCHEM,52,Gorinchem,23,Rijnmond,30,Zuid-Holland-Zuid,30,Zuidoost-Zuid-Holland,18,Dordrecht-Gorinchem,30,Zuid-Holland-Zuid,Secondary school,VBO/MAVO/HAVO/VWO,Postbus
6688,Zuid-Holland,67237,23JA,Grafisch Lyceum Rotterdam voor MBO en VMBO,Heer Bokelweg,255,3032 AD,ROTTERDAM,599,ROTTERDAM,Algemeen bijzonder,0108802500,www.glr.nl,,1680,3000 BR,ROTTERDAM,54,Rotterdam,23,Rijnmond,29,Rijnmond,29,Groot-Rijnmond,17,Rijnmond groot,29,Rijnmond,Secondary school,VBO/MAVO/MBO,Postbus
6689,Zuid-Holland,70176,07MZ,Protestants Christelijke School voor Praktijkonderwijs De Poort,2e Sweelinckstraat,160,2517 HB,'S-GRAVENHAGE,518,S GRAVENHAGE,Bijzonder,0703588970,www.prodepoort.nl,,160,2517 HB,'S-GRAVENHAGE,49,'s-Gravenhage,22,Haaglanden,28,Haaglanden,26,Agglomeratie 's-Gravenhage,16,Noord-Zuid-Holland,28,Haaglanden/Westland,Secondary school,PRO,2e Sweelinckstraat
6690,Zuid-Holland,77741,14WE,S. Adelbert College voor VMBO-T - Havo - VWO - Gymnasium,Deijlerweg,163,2241 AE,WASSENAAR,629,WASSENAAR,Bijzonder,0705119224,www.adelbert.nl,,163,2241 AE,WASSENAAR,49,'s-Gravenhage,22,Haaglanden,28,Haaglanden,26,Agglomeratie 's-Gravenhage,16,Noord-Zuid-Holland,28,Haaglanden/Westland,Secondary school,MAVO/HAVO/VWO,Deijlerweg
6691,Zuid-Holland,78482,02UG,Laurens Lyceum voor Vwo en Havo,Voorhout,100,3055 ES,ROTTERDAM,599,ROTTERDAM,Bijzonder,0104180470,www.laurenslyceum.nl,,100,3055 ES,ROTTERDAM,54,Rotterdam,23,Rijnmond,29,Rijnmond,29,Groot-Rijnmond,17,Rijnmond groot,29,Rijnmond,Secondary school,HAVO/VWO,Voorhout
6692,Zuid-Holland,79496,02UT,Vrijzinnig Christelijk Lyceum Scholengemeenschap voor Vwo en Havo,Van Stolkweg,35,2585 JN,'S-GRAVENHAGE,518,S GRAVENHAGE,Bijzonder,0703066630,www.vcl-school.nl,,35,2585 JN,'S-GRAVENHAGE,49,'s-Gravenhage,22,Haaglanden,28,Haaglanden,26,Agglomeratie 's-Gravenhage,16,Noord-Zuid-Holland,28,Haaglanden/Westland,Secondary school,HAVO/VWO,Van Stolkweg
6693,Zuid-Holland,80082,01MB,Rooms Katholiek Alfrink College Scholengemeenschap voor Atheneum en Havo,Werflaan,45,2725 DE,ZOETERMEER,637,ZOETERMEER,Bijzonder,0793306666,www.alfrink.nl/,,45,2725 DE,ZOETERMEER,49,'s-Gravenhage,22,Haaglanden,28,Haaglanden,26,Agglomeratie 's-Gravenhage,16,Noord-Zuid-Holland,28,Haaglanden/Westland,Secondary school,HAVO/VWO,Werflaan
6694,Zuid-Holland,83228,01GX,Christelijk Lyceum Delft Scholengemeenschap voor Lyceum Havo Mavo Vbo,Molenhuispad,1,2614 GE,DELFT,503,DELFT,Bijzonder,0152684330,www.chrlyceumdelft.nl,,2924,2601 CX,DELFT,50,Delft,22,Haaglanden,28,Haaglanden,27,Delft en Westland,16,Noord-Zuid-Holland,28,Haaglanden/Westland,Secondary school,VBO/MAVO/HAVO/VWO,Postbus
6695,Zuid-Holland,95785,16TV,Vrije School Zuid-Holland voor Atheneum Havo Mavo,Waalsdorperweg,12,2597 JB,'S-GRAVENHAGE,518,S GRAVENHAGE,Bijzonder,0703244300,www.vsdenhaag.nl,,12,2597 JB,'S-GRAVENHAGE,49,'s-Gravenhage,22,Haaglanden,28,Haaglanden,26,Agglomeratie 's-Gravenhage,16,Noord-Zuid-Holland,28,Haaglanden/Westland,Secondary school,MAVO/HAVO/VWO,Waalsdorperweg
6696,Drenthe,10053,18BR,School voor Praktijkonderwijs Assen,Zwartwatersweg,202,9406 NN,ASSEN,106,ASSEN,Openbaar,0592340973,www.pro-assen.nl,,202,9406 NN,ASSEN,11,Assen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,Secondary Vocational school,PRO,Zwartwatersweg
6697,Drenthe,13273,20LO,Openbare Scholengemeenschap Dr Nassau College voor Vwo Havo Mavo Vbo Lwoo,Mr Groen v Prinstererln,98,9402 KG,ASSEN,106,ASSEN,Openbaar,0592333111,www.dr.nassaucollege.nl,,186,9400 AD,ASSEN,11,Assen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6698,Drenthe,13737,06DT,School voor Praktijkonderwijs De Meander,Wolfsbosstraat,7-A,7905 BZ,HOOGEVEEN,118,HOOGEVEEN,Openbaar,0528266192,www.wolfsbos.nl,,199-A,7900 AD,HOOGEVEEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,Secondary Vocational school,PRO,Postbus
6699,Drenthe,13737,19IW,Regionale Scholengemeenschap Wolfsbos,Valkenlaan,1,7905 AA,HOOGEVEEN,118,HOOGEVEEN,Openbaar,0528266192,www.wolfsbos.nl,,199,7900 AD,HOOGEVEEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6700,Drenthe,35647,00PF,Carmelcollege Emmen,Wendeling,59,7824 TB,EMMEN,114,EMMEN,Bijzonder,0591622870,www.carmelcollege.nl,,59,7824 TB,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Wendeling
6701,Drenthe,41271,02VA,Roelof van Echten College,Sportveldenweg,20,7902 NX,HOOGEVEEN,118,HOOGEVEEN,Bijzonder,0528358658,www.rvec.nl,,2152,7900 BD,HOOGEVEEN,14,Hoogeveen,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,4,Assen-Hoogeveen-Emmen,9,Zuid-West Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO/PRO,Postbus
6702,Drenthe,41509,16VP,Hondsrug College Christelijke SGM voor LYC HAVO MAVO VBO LWOO,Emmalaan,25,7822 JB,EMMEN,114,EMMEN,Bijzonder,0591657979,www.hondsrugcollege.nl/,,66,7800 AB,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6703,Drenthe,41529,26HX,Praktijkschool Emmen,Ullevi,22,7825 SE,EMMEN,114,EMMEN,Bijzonder,0591613310,www.pro-emmen.nl,,22,7825 SE,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,Secondary Vocational school,PRO,Ullevi
6704,Drenthe,41636,03XM,Christelijke Scholengemeenschap Dingstede voor Mavo Havo en Atheneum,Gerard Doustraat,13,7944 HD,MEPPEL,119,MEPPEL,Bijzonder,0522700500,www.dingstede.nl,,119,7940 AC,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6705,Drenthe,41636,19TQ,Stad & Esch Praktijkschool,Ezingerweg,54,7943 AZ,MEPPEL,119,MEPPEL,Openbaar,0522253188,www.stadenesch.nl,,178,7940 AD,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,Secondary Vocational school,PRO,Postbus
6706,Drenthe,41636,25CL,Regionale Scholengemeenschap Stad en Esch voor Lyceum Havo Mavo Vbo Lwoo,Ezingerweg,52,7943 AZ,MEPPEL,119,MEPPEL,Openbaar,0522263275,www.stadenesch.nl,,178,7940 AD,MEPPEL,15,Meppel,5,Zuid- en Midden-Drenthe,9,Zuidwest-Drenthe,9,Zuidwest-Drenthe,5,Zwolle-Meppel en omstreken,9,Zuid-West Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6707,Drenthe,41737,12IR,Scholengemeenschap de Nieuwe Veste voor Lyceum Havo Mavo Vbo Lwoo,Van Heeckerenlaan,2,7742 AB,COEVORDEN,109,COEVORDEN,Openbaar,0524593800,www.denieuweveste.nl,,240,7740 AE,COEVORDEN,13,Coevorden/Dalen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO/PRO,Postbus
6708,Drenthe,41889,20LA,Openbare Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo Esdal College,Oosterstraat,78,7822 HG,EMMEN,114,EMMEN,Openbaar,0880009610,www.esdalcollege.nl,,2041,7801 CA,EMMEN,12,Emmen,5,Zuid- en Midden-Drenthe,8,Zuidoost-Drenthe,8,Zuidoost-Drenthe,4,Assen-Hoogeveen-Emmen,8,Zuid-Oost Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6709,Drenthe,46594,02EB,Stichting Christelijk Voortgezet Onderw Vincent van Gogh VWO Havo Mavo Vbo Lwoo,Selma Lagerloflaan,3,9406 KB,ASSEN,106,ASSEN,Bijzonder,0592390290,www.csvincentvangogh.nl,,226,9400 AE,ASSEN,11,Assen,3,Centraal-Groningen,7,Noord- en Midden-Drenthe,7,Noord-Drenthe,4,Assen-Hoogeveen-Emmen,7,Noord- en Midden Drenthe,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6710,Flevoland,30882,18PR,De Steiger school voor Praktijkonderwijs,Griend 50,1,8225 TZ,LELYSTAD,995,LELYSTAD,Bijzonder,0320252254,www.eduvier.nl,,2344,8203 AH,LELYSTAD,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,PRO,Postbus
6711,Flevoland,40320,18XX,Berechja College voor MAVO HAVO VBO,Waaiershoek,46,8321 BH,URK,184,URK,Bijzonder,0527681237,www.berechja.nl,,45,8320 AA,URK,17,Noordoostpolder,15,Flevoland,18,Flevoland,40,Flevoland,5,Zwolle-Meppel en omstreken,18,Flevoland,Secondary Vocational school,VBO/MAVO,Postbus
6712,Flevoland,40687,05NV,Aeres Praktijkonderwijs Emmeloord,Scandinavielaan,33-A,8303 GN,EMMELOORD,171,NOORDOOSTPOLDER,Bijzonder,0880205120,www.aeres.nl,,380,8300 AJ,EMMELOORD,17,Noordoostpolder,15,Flevoland,18,Flevoland,40,Flevoland,5,Zwolle-Meppel en omstreken,18,Flevoland,Secondary Vocational school,PRO,Postbus
6713,Flevoland,40687,27VD,Aeres VMBO Almere,Heliumweg,1,1362 JA,ALMERE,34,ALMERE,Bijzonder,0880205400,www.aeresvmbo-almere.nl,,60080,1320 AB,ALMERE,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,VBO,Postbus
6714,Flevoland,41195,02KR,St Bonifatius Mavo,Prof. Lorentzstraat,3,8302 AS,EMMELOORD,171,NOORDOOSTPOLDER,Bijzonder,0527613469,www.bonifatius.nl,,3,8302 AS,EMMELOORD,17,Noordoostpolder,15,Flevoland,18,Flevoland,40,Flevoland,5,Zwolle-Meppel en omstreken,18,Flevoland,Secondary Vocational school,VBO/MAVO,Prof. Lorentzstraat
6715,Flevoland,41195,20CR,Openbare School voor voortgezet onderwijs Zuyderzee Lyceum,Prof. ter Veenstraat,5,8302 GA,EMMELOORD,171,NOORDOOSTPOLDER,Openbaar,0527635950,www.zuyderzeelyceum.nl,,27,8300 AA,EMMELOORD,17,Noordoostpolder,15,Flevoland,18,Flevoland,40,Flevoland,5,Zwolle-Meppel en omstreken,18,Flevoland,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6716,Flevoland,41659,00ZO,PORTEUM 2 voor Atheneum havo mavo vbo en lwoo,De Campus,15,8233 GA,LELYSTAD,995,LELYSTAD,Bijzonder,0320752500,www.svol.nl,,2310,8203 AH,LELYSTAD,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6717,Flevoland,41659,18DQ,PORTEUM 1 voor Atheneum havo mavo vbo en lwoo,De Campus,11,8233 GA,LELYSTAD,995,LELYSTAD,Bijzonder,0320752500,www.svol.nl,,2310,8203 AH,LELYSTAD,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6718,Flevoland,41659,18GC,PORTEUM 3 voor Atheneum havo mavo vbo en lwoo,De Campus,7,8233 GA,LELYSTAD,995,LELYSTAD,Bijzonder,0320752500,www.svol.nl,,2310,8203 AH,LELYSTAD,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6719,Flevoland,41676,16AW,Openbare Scholengemeenschap Echnaton,Zwolleweg,1,1324 EL,ALMERE,34,ALMERE,Openbaar,0365331220,www.echnaton.nl,,1,1324 EL,ALMERE,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Zwolleweg
6720,Flevoland,41676,17DN,Openbare Scholengemeenschap De Meergronden voor Vwo Havo Mavo Vmbo,Marktgracht,65,1353 AL,ALMERE,34,ALMERE,Openbaar,0365472727,www.meergronden.nl,,73,1300 AB,ALMERE,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6721,Flevoland,41676,17JI,Praktijkonderwijs Almere-Bachweg,J.S. Bachweg,7,1323 BA,ALMERE,34,ALMERE,Openbaar,0365338141,www.proalmere.nl,,10315,1301 AH,ALMERE,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,PRO,Postbus
6722,Flevoland,41676,24RW,Oostvaarders College voor Lyceum Havo Mavo Vbo Lwoo,A. Boekenweg,3,1333 VD,ALMERE,34,ALMERE,Bijzonder,0365492492,www.ovc.nl,,3,1333 VD,ALMERE,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,VBO/MAVO/HAVO/VWO,A. Boekenweg
6723,Flevoland,41676,28BU,Praktijkonderwijs Almere-Marathonlaan,Tom Poesstraat,2,1336 AE,ALMERE,34,ALMERE,Bijzonder,0365494150,www.proalmere.nl,,10315,1301 AH,ALMERE,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,PRO,Postbus
6724,Flevoland,41676,30UD,Praktijkonderwijs-Almere Koningsbeltweg,Koningsbeltstraat,4,1329 AL,ALMERE,34,ALMERE,Openbaar,0365336194,www.proalmere.nl,,10315,1301 AH,ALMERE,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,PRO,Postbus
6725,Flevoland,42544,02JG,Emelwerda College Christelijke Scholengemeenschap voor Lwoo Mavo Havo Vwo,Peppellaan,1,8302 AL,EMMELOORD,171,NOORDOOSTPOLDER,Bijzonder,0527634567,www.emelwerda.nl/,,16,8300 AA,EMMELOORD,17,Noordoostpolder,15,Flevoland,18,Flevoland,40,Flevoland,5,Zwolle-Meppel en omstreken,18,Flevoland,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6726,Flevoland,42620,01FP,"Het Baken Almere, interconfessioneel voortgezet onderwijs VWO Havo Vmbo",Rooseveltweg,7,1314 SJ,ALMERE,34,ALMERE,Bijzonder,0365307207,www.hetbaken.nl,,10015,1301 AA,ALMERE,28,Harderwijk,15,Flevoland,18,Flevoland,40,Flevoland,10,Harderwijk-Amersfoort,18,Flevoland,Secondary Vocational school,VBO/MAVO/HAVO/VWO,Postbus
6727,Friesland,10028,19HY,Burg Walda Scholengemeenschap voor VMBO,Ballumerweg,24,9163 GB,NES AMELAND,60,AMELAND,Openbaar,0519542066,www.bws-ameland.nl,,41,9163 ZL,NES AMELAND,10,Leeuwarden,4,Fryslân,4,Friesland-Noord,4,Noord-Friesland,3,Friesland,4,Friesland Noord,Secondary Vocational school,VBO/MAVO,Postbus
